,0,1,2,3,4,5,6,7,8,9,10,11
681,1654364940000,29699.34000000,29699.34000000,29697.85000000,29697.86000000,7.18563000,1654364999999,213406.64185980,239,1.57630000,46814.66903560,0
682,1654365000000,29697.86000000,29703.49000000,29697.73000000,29703.48000000,11.08775000,1654365059999,329296.84509840,425,7.47493000,221998.11568810,0
683,1654365060000,29703.49000000,29715.15000000,29703.48000000,29715.14000000,5.81532000,1654365119999,172764.05597150,312,2.79788000,83120.15069580,0
684,1654365120000,29715.14000000,29735.27000000,29715.14000000,29727.01000000,41.57702000,1654365179999,1235984.31002530,628,36.37990000,1081460.17315360,0
685,1654365180000,29727.01000000,29735.27000000,29727.01000000,29733.78000000,5.95096000,1654365239999,176919.06835890,280,4.16706000,123880.02490540,0
686,1654365240000,29733.77000000,29733.78000000,29724.82000000,29726.30000000,4.43614000,1654365299999,131874.77355300,296,1.66146000,49388.51436520,0
687,1654365300000,29726.30000000,29737.69000000,29726.29000000,29737.69000000,9.99427000,1654365359999,297145.67148530,281,9.16612000,272521.68255630,0
688,1654365360000,29737.69000000,29737.69000000,29728.02000000,29731.21000000,12.35182000,1654365419999,367256.81857140,339,2.64159000,78537.04527500,0
689,1654365420000,29731.22000000,29731.22000000,29720.00000000,29720.01000000,2.40494000,1654365479999,71480.18706350,258,0.95718000,28447.82556250,0
690,1654365480000,29720.00000000,29720.01000000,29701.12000000,29712.52000000,47.46561000,1654365539999,1410110.42503110,474,13.24903000,393565.39579250,0
691,1654365540000,29712.53000000,29712.53000000,29712.51000000,29712.52000000,2.15481000,1654365599999,64024.83298550,226,0.21961000,6525.16851320,0
692,1654365600000,29712.52000000,29724.64000000,29712.51000000,29724.64000000,13.82837000,1654365659999,410988.65942950,436,5.75634000,171076.90403800,0
693,1654365660000,29724.63000000,29726.44000000,29721.06000000,29726.43000000,9.91741000,1654365719999,294781.38762100,368,4.04867000,120338.09923660,0
694,1654365720000,29726.43000000,29742.55000000,29726.43000000,29739.24000000,17.44452000,1654365779999,518743.88160630,464,12.20758000,363003.23771020,0
695,1654365780000,29739.24000000,29776.32000000,29739.21000000,29769.41000000,69.54848000,1654365839999,2069728.04102570,788,51.94047000,1545627.42505960,0
696,1654365840000,29769.41000000,29780.05000000,29769.40000000,29770.11000000,15.48125000,1654365899999,460924.80456160,492,10.17345000,302877.21305390,0
697,1654365900000,29770.11000000,29770.11000000,29756.20000000,29764.05000000,12.17187000,1654365959999,362255.78708930,411,6.23063000,185423.18020390,0
698,1654365960000,29764.05000000,29764.10000000,29764.05000000,29764.10000000,2.81711000,1654366019999,83848.62664970,226,1.70733000,50817.07818030,0
699,1654366020000,29764.10000000,29776.75000000,29756.61000000,29776.74000000,13.15350000,1654366079999,391530.06221370,413,6.55309000,195060.27418270,0
700,1654366080000,29776.75000000,29792.27000000,29775.00000000,29789.04000000,12.74752000,1654366139999,379654.22308020,529,6.79048000,202248.58425660,0
701,1654366140000,29789.04000000,29789.05000000,29782.57000000,29782.94000000,7.63947000,1654366199999,227538.43109350,265,3.14453000,93658.85989480,0
702,1654366200000,29782.95000000,29782.95000000,29767.49000000,29767.49000000,10.30627000,1654366259999,306922.64124310,362,2.07502000,61789.46618090,0
703,1654366260000,29767.50000000,29768.30000000,29761.27000000,29761.27000000,6.31662000,1654366319999,188027.91265880,370,3.07203000,91445.37119180,0
704,1654366320000,29761.27000000,29771.95000000,29761.27000000,29771.95000000,6.71010000,1654366379999,199754.48866420,276,4.95771000,147585.65029640,0
705,1654366380000,29771.95000000,29771.95000000,29770.45000000,29771.37000000,3.26756000,1654366439999,97278.56520550,234,1.33295000,39683.26226020,0
706,1654366440000,29771.37000000,29771.92000000,29771.37000000,29771.92000000,2.69358000,1654366499999,80192.85305390,222,0.70634000,21028.93574750,0
707,1654366500000,29771.92000000,29785.99000000,29771.91000000,29772.64000000,26.31560000,1654366559999,783684.52896840,497,14.78851000,440398.09281870,0
708,1654366560000,29772.64000000,29787.74000000,29772.64000000,29781.56000000,23.49348000,1654366619999,699674.69855850,358,14.51320000,432196.53623630,0
709,1654366620000,29781.56000000,29781.57000000,29767.41000000,29768.86000000,8.22630000,1654366679999,244908.97403110,372,3.07231000,91459.59871530,0
710,1654366680000,29768.85000000,29781.04000000,29768.85000000,29781.04000000,10.66478000,1654366739999,317535.08616380,337,9.49477000,282697.49080310,0
711,1654366740000,29781.04000000,29781.04000000,29777.19000000,29778.16000000,13.87875000,1654366799999,413289.70969710,352,7.89853000,235198.22805280,0
712,1654366800000,29778.15000000,29778.16000000,29772.84000000,29773.69000000,9.41703000,1654366859999,280393.20548950,330,3.56830000,106239.30233090,0
713,1654366860000,29773.69000000,29778.15000000,29773.68000000,29775.39000000,7.68524000,1654366919999,228838.83616120,317,2.23010000,66400.04531330,0
714,1654366920000,29775.39000000,29775.39000000,29774.01000000,29774.02000000,3.07541000,1654366979999,91568.21901760,319,0.86983000,25898.43731990,0
715,1654366980000,29774.02000000,29774.02000000,29773.00000000,29773.00000000,5.93416000,1654367039999,176680.59851220,286,1.98214000,59014.49253470,0
716,1654367040000,29773.01000000,29773.01000000,29766.20000000,29766.20000000,11.34386000,1654367099999,337723.35461910,357,1.42697000,42483.21644820,0
717,1654367100000,29766.20000000,29766.21000000,29746.20000000,29751.73000000,41.28514000,1654367159999,1228279.88264540,538,22.41340000,666763.73243300,0
718,1654367160000,29751.73000000,29753.58000000,29751.67000000,29753.57000000,14.41279000,1654367219999,428811.53079230,324,5.19259000,154492.44903490,0
719,1654367220000,29753.58000000,29776.98000000,29747.85000000,29762.44000000,76.65356000,1654367279999,2281166.75756730,550,63.60499000,1892928.22628070,0
720,1654367280000,29762.43000000,29762.44000000,29747.81000000,29747.82000000,7.05659000,1654367339999,209993.24829320,284,0.50365000,14987.29883700,0
721,1654367340000,29747.81000000,29747.82000000,29747.81000000,29747.81000000,1.24812000,1654367399999,37128.84125630,197,0.46391000,13800.31117620,0
722,1654367400000,29747.82000000,29757.51000000,29747.81000000,29757.51000000,5.68102000,1654367459999,169023.07232310,319,3.98457000,118547.70789760,0
723,1654367460000,29757.50000000,29757.51000000,29750.50000000,29750.51000000,12.47404000,1654367519999,371167.00376970,262,0.53373000,15880.16405910,0
724,1654367520000,29750.51000000,29754.40000000,29750.50000000,29754.39000000,7.98408000,1654367579999,237535.57254240,306,6.02842000,179353.02617460,0
725,1654367580000,29754.39000000,29754.40000000,29754.39000000,29754.40000000,2.37038000,1654367639999,70529.21642880,178,0.54606000,16247.68766400,0
726,1654367640000,29754.39000000,29765.53000000,29754.39000000,29765.52000000,8.75208000,1654367699999,260463.90623430,311,8.12683000,241856.51057890,0
727,1654367700000,29765.53000000,29782.98000000,29765.52000000,29782.97000000,7.01185000,1654367759999,208790.28397390,360,4.88287000,145394.30563530,0
728,1654367760000,29782.98000000,29790.81000000,29782.97000000,29788.84000000,10.86749000,1654367819999,323729.20851020,283,3.01451000,89786.45401510,0
729,1654367820000,29788.85000000,29791.56000000,29788.84000000,29791.56000000,3.89277000,1654367879999,115969.34607440,270,2.05594000,61247.54639770,0
730,1654367880000,29791.55000000,29794.51000000,29791.55000000,29794.50000000,19.77721000,1654367939999,589245.91147150,367,18.08200000,538738.34259100,0
731,1654367940000,29794.50000000,29794.51000000,29786.36000000,29790.38000000,10.56199000,1654367999999,314634.08554050,548,5.69987000,169783.74447260,0
732,1654368000000,29790.38000000,29791.23000000,29790.37000000,29791.22000000,5.16906000,1654368059999,153988.95576370,273,4.18865000,124781.90862500,0
733,1654368060000,29791.23000000,29791.23000000,29783.20000000,29786.99000000,17.57667000,1654368119999,523557.24995110,347,6.96837000,207542.61099400,0
734,1654368120000,29786.99000000,29799.82000000,29784.24000000,29786.33000000,43.37458000,1654368179999,1292099.97139140,671,31.33503000,933468.96187800,0
735,1654368180000,29786.33000000,29788.94000000,29781.05000000,29781.06000000,17.68070000,1654368239999,526642.98136960,447,9.97681000,297166.04737260,0
736,1654368240000,29781.06000000,29782.89000000,29781.05000000,29782.88000000,4.27068000,1654368299999,127192.47668910,236,2.47862000,73820.01847810,0
737,1654368300000,29782.88000000,29793.30000000,29781.39000000,29793.30000000,10.32338000,1654368359999,307476.31570940,405,4.53545000,135093.61419510,0
738,1654368360000,29793.29000000,29793.30000000,29787.70000000,29787.70000000,6.80621000,1654368419999,202761.11912350,297,0.45696000,13613.64174070,0
739,1654368420000,29787.71000000,29787.71000000,29779.55000000,29779.56000000,9.99914000,1654368479999,297796.36431110,418,3.28482000,97826.08694710,0
740,1654368480000,29779.56000000,29779.56000000,29770.45000000,29770.45000000,6.90993000,1654368539999,205744.58923740,487,0.76426000,22754.60467540,0
741,1654368540000,29770.45000000,29781.90000000,29769.05000000,29781.90000000,8.66373000,1654368599999,257960.63425790,364,7.26536000,216328.69995280,0
742,1654368600000,29781.89000000,29782.52000000,29781.89000000,29782.52000000,5.93066000,1654368659999,176627.83940920,218,4.15720000,123810.48579080,0
743,1654368660000,29782.51000000,29782.52000000,29769.94000000,29769.95000000,17.54188000,1654368719999,522338.43636500,347,5.18081000,154261.55380800,0
744,1654368720000,29769.95000000,29775.39000000,29769.94000000,29773.89000000,7.78350000,1654368779999,231742.39327550,296,2.17435000,64732.60060130,0
745,1654368780000,29773.89000000,29779.03000000,29772.21000000,29772.22000000,11.02304000,1654368839999,328212.11834470,320,4.23722000,126163.07761480,0
746,1654368840000,29772.21000000,29781.05000000,29772.21000000,29781.04000000,6.48524000,1654368899999,193093.11077720,321,5.58051000,166155.19592500,0
747,1654368900000,29781.04000000,29781.05000000,29773.14000000,29774.62000000,7.01438000,1654368959999,208857.25595340,310,2.25811000,67234.90180740,0
748,1654368960000,29774.62000000,29779.28000000,29774.61000000,29779.27000000,4.24966000,1654369019999,126540.96465250,258,2.61258000,77793.60704670,0
749,1654369020000,29779.28000000,29779.38000000,29779.27000000,29779.37000000,2.27954000,1654369079999,67883.18966250,216,1.01247000,30150.66206160,0
750,1654369080000,29779.37000000,29779.38000000,29770.01000000,29770.02000000,7.54470000,1654369139999,224668.46219590,291,1.01426000,30200.76901110,0
751,1654369140000,29770.01000000,29770.02000000,29768.01000000,29768.67000000,7.54642000,1654369199999,224645.65528480,303,2.87924000,85709.67866320,0
752,1654369200000,29768.68000000,29769.55000000,29759.24000000,29768.95000000,28.08540000,1654369259999,835932.14277340,561,16.22717000,482948.36626630,0
753,1654369260000,29768.95000000,29768.95000000,29757.38000000,29757.38000000,6.24655000,1654369319999,185920.50819960,304,1.05581000,31421.47946450,0
754,1654369320000,29757.38000000,29760.03000000,29753.67000000,29760.02000000,9.50136000,1654369379999,282716.40252800,315,5.85905000,174334.56891720,0
755,1654369380000,29760.03000000,29770.15000000,29760.02000000,29770.14000000,9.90206000,1654369439999,294724.29250250,385,8.14155000,242322.92119430,0
756,1654369440000,29770.14000000,29775.37000000,29770.14000000,29775.36000000,14.15710000,1654369499999,421482.90168340,406,10.14527000,302038.59595350,0
757,1654369500000,29775.36000000,29775.37000000,29762.21000000,29762.21000000,6.66407000,1654369559999,198398.63587790,315,1.10526000,32897.38937730,0
758,1654369560000,29762.21000000,29763.70000000,29762.21000000,29763.69000000,1.86123000,1654369619999,55395.93234320,212,1.15147000,34271.22394860,0
759,1654369620000,29763.69000000,29770.00000000,29756.59000000,29756.59000000,10.43432000,1654369679999,310547.99597010,337,4.79777000,142789.08572400,0
760,1654369680000,29756.60000000,29756.60000000,29740.93000000,29747.46000000,15.69429000,1654369739999,466852.66966620,423,7.67855000,228395.73500840,0
761,1654369740000,29747.46000000,29752.00000000,29737.67000000,29737.67000000,13.43688000,1654369799999,399715.45072960,407,8.78875000,261458.60486730,0
762,1654369800000,29737.68000000,29737.68000000,29717.21000000,29723.18000000,34.13602000,1654369859999,1014670.04642830,698,18.57411000,552047.08890990,0
763,1654369860000,29723.17000000,29725.26000000,29714.20000000,29720.99000000,41.06693000,1654369919999,1220557.94163960,557,17.18218000,510650.96935060,0
764,1654369920000,29720.99000000,29721.83000000,29720.54000000,29720.98000000,10.44613000,1654369979999,310470.74833490,273,5.70996000,169703.67024030,0
765,1654369980000,29720.98000000,29720.98000000,29715.11000000,29715.12000000,13.04928000,1654370039999,387822.80999380,337,2.60983000,77561.23942520,0
766,1654370040000,29715.11000000,29722.17000000,29715.11000000,29719.84000000,23.46986000,1654370099999,697491.75067700,407,16.81654000,499748.16603990,0
767,1654370100000,29719.84000000,29721.78000000,29719.83000000,29721.78000000,4.92048000,1654370159999,146242.61711400,281,3.80993000,113235.20154810,0
768,1654370160000,29721.78000000,29725.63000000,29721.77000000,29725.25000000,19.96727000,1654370219999,593495.35499870,345,12.50161000,371578.06031220,0
769,1654370220000,29725.25000000,29725.26000000,29720.28000000,29720.28000000,4.86595000,1654370279999,144629.34124120,295,3.19896000,95081.18396230,0
770,1654370280000,29720.29000000,29720.29000000,29712.56000000,29712.57000000,11.88185000,1654370339999,353062.35587710,340,6.06465000,180198.53435690,0
771,1654370340000,29712.56000000,29714.15000000,29712.56000000,29714.15000000,8.01382000,1654370399999,238116.84597230,285,6.63512000,197151.49961710,0
772,1654370400000,29714.15000000,29720.00000000,29714.14000000,29715.61000000,11.15976000,1654370459999,331632.30188990,300,8.87715000,263796.49278960,0
773,1654370460000,29715.61000000,29715.61000000,29714.15000000,29714.15000000,1.92335000,1654370519999,57151.11417060,209,1.18970000,35350.96452850,0
774,1654370520000,29714.16000000,29714.60000000,29714.15000000,29714.60000000,10.21638000,1654370579999,303571.65876480,185,8.41780000,250128.16601570,0
775,1654370580000,29714.59000000,29719.41000000,29714.59000000,29719.40000000,7.36725000,1654370639999,218942.83304860,249,6.44378000,191498.00957460,0
776,1654370640000,29719.40000000,29719.41000000,29719.40000000,29719.40000000,4.95985000,1654370699999,147403.80659860,315,4.05086000,120389.16919260,0
777,1654370700000,29719.41000000,29719.41000000,29706.11000000,29707.72000000,18.38057000,1654370759999,546156.90299630,411,7.58087000,225231.07556480,0
778,1654370760000,29707.71000000,29709.08000000,29707.60000000,29709.08000000,11.07514000,1654370819999,329019.87889990,245,9.60659000,285392.47445280,0
779,1654370820000,29709.08000000,29711.22000000,29709.07000000,29709.97000000,5.92701000,1654370879999,176090.24380720,256,3.85972000,114669.51064580,0
780,1654370880000,29709.97000000,29709.98000000,29709.08000000,29709.08000000,3.40658000,1654370939999,101206.40827060,224,2.61689000,77745.43298300,0
781,1654370940000,29709.08000000,29709.09000000,29709.08000000,29709.09000000,2.89449000,1654370999999,85992.64984440,212,1.48752000,44192.86555680,0
782,1654371000000,29709.09000000,29709.09000000,29702.24000000,29702.24000000,5.25821000,1654371059999,156195.85105000,330,0.81444000,24192.99736310,0
783,1654371060000,29702.24000000,29702.25000000,29697.15000000,29697.16000000,4.97755000,1654371119999,147832.31870550,369,1.06279000,31563.65211500,0
784,1654371120000,29697.16000000,29702.83000000,29697.15000000,29702.83000000,3.29836000,1654371179999,97959.90512610,229,2.72399000,80899.85893190,0
785,1654371180000,29702.83000000,29703.04000000,29702.82000000,29703.03000000,3.75869000,1654371239999,111644.11404000,220,3.13839000,93219.41541690,0
786,1654371240000,29703.03000000,29703.04000000,29703.03000000,29703.03000000,1.62280000,1654371299999,48202.08542700,199,0.83430000,24781.24627200,0
787,1654371300000,29703.03000000,29703.73000000,29703.03000000,29703.72000000,3.46233000,1654371359999,102843.63128870,202,0.65720000,19520.95951940,0
788,1654371360000,29703.72000000,29704.44000000,29703.72000000,29704.43000000,1.96257000,1654371419999,58296.47493130,224,0.99609000,29587.90349760,0
789,1654371420000,29704.44000000,29704.44000000,29694.43000000,29694.44000000,9.36941000,1654371479999,278260.67550890,356,0.45835000,13611.11768040,0
790,1654371480000,29694.43000000,29694.44000000,29679.46000000,29679.46000000,27.40500000,1654371539999,813614.43606070,495,11.36666000,337474.57120670,0
791,1654371540000,29679.47000000,29679.47000000,29656.36000000,29657.84000000,49.56240000,1654371599999,1470224.97610270,684,14.54251000,431290.42888540,0
792,1654371600000,29657.84000000,29657.85000000,29634.05000000,29648.36000000,32.65614000,1654371659999,968046.42363610,686,16.01205000,474586.77957690,0
793,1654371660000,29648.36000000,29665.04000000,29648.35000000,29657.94000000,39.86787000,1654371719999,1182283.63669940,361,36.14611000,1071919.58348740,0
794,1654371720000,29657.94000000,29657.94000000,29648.96000000,29648.96000000,20.87414000,1654371779999,618962.26608080,452,10.17814000,301785.81565500,0
795,1654371780000,29648.96000000,29648.97000000,29648.96000000,29648.97000000,4.35608000,1654371839999,129153.26992820,322,2.82514000,83762.49110580,0
796,1654371840000,29648.96000000,29648.97000000,29648.18000000,29648.18000000,6.56111000,1654371899999,194528.85018910,342,4.03812000,119725.54028860,0
797,1654371900000,29648.19000000,29653.17000000,29646.87000000,29653.16000000,27.52679000,1654371959999,816143.82452750,502,25.87172000,767072.91090120,0
798,1654371960000,29653.17000000,29673.99000000,29653.16000000,29666.93000000,32.01905000,1654372019999,949899.85776770,742,22.15765000,657293.19143010,0
799,1654372020000,29666.93000000,29666.94000000,29664.49000000,29664.50000000,4.18664000,1654372079999,124203.73614020,228,1.53310000,45482.10369270,0
800,1654372080000,29664.50000000,29664.50000000,29664.49000000,29664.49000000,2.96493000,1654372139999,87953.15118300,309,1.48473000,44043.77308500,0
801,1654372140000,29664.49000000,29664.50000000,29652.83000000,29652.84000000,9.73815000,1654372199999,288833.22574540,293,1.44980000,42994.00676500,0
802,1654372200000,29652.84000000,29652.84000000,29646.34000000,29650.39000000,17.31721000,1654372259999,513440.91699340,390,6.82016000,202197.05809520,0
803,1654372260000,29650.39000000,29650.40000000,29649.14000000,29649.14000000,7.55456000,1654372319999,223991.42492810,266,5.27351000,156358.24162120,0
804,1654372320000,29649.15000000,29661.56000000,29649.14000000,29660.07000000,9.95884000,1654372379999,295350.76841920,294,5.97316000,177135.60277980,0
805,1654372380000,29660.06000000,29660.93000000,29660.06000000,29660.92000000,9.53620000,1654372439999,282849.27697690,303,6.33758000,187975.81060790,0
806,1654372440000,29660.93000000,29660.93000000,29654.12000000,29656.89000000,12.25170000,1654372499999,363361.13870040,381,4.90893000,145575.76012600,0
807,1654372500000,29656.89000000,29656.91000000,29650.98000000,29650.99000000,5.46177000,1654372559999,161972.17252120,286,0.70957000,21041.11708230,0
808,1654372560000,29650.98000000,29655.11000000,29650.98000000,29655.11000000,6.09669000,1654372619999,180782.39483860,219,4.53860000,134580.97784620,0
809,1654372620000,29655.11000000,29656.91000000,29655.10000000,29656.91000000,6.44308000,1654372679999,191075.63817250,246,5.54198000,164352.43061450,0
810,1654372680000,29656.91000000,29656.91000000,29652.89000000,29655.42000000,5.36205000,1654372739999,159010.09248530,222,3.01985000,89548.47192610,0
811,1654372740000,29655.42000000,29655.42000000,29655.41000000,29655.41000000,5.03810000,1654372799999,149406.94717990,231,2.60589000,77278.76242380,0
812,1654372800000,29655.41000000,29655.42000000,29632.05000000,29633.18000000,21.48209000,1654372859999,636699.71195650,600,7.44936000,220750.90090340,0
813,1654372860000,29633.18000000,29633.81000000,29632.33000000,29633.80000000,3.64092000,1654372919999,107891.47929310,258,2.41187000,71470.45840010,0
814,1654372920000,29633.80000000,29665.92000000,29633.80000000,29665.92000000,14.45437000,1654372979999,428490.32248540,475,13.30331000,394374.04083610,0
815,1654372980000,29665.92000000,29668.76000000,29665.90000000,29668.75000000,6.09359000,1654373039999,180775.81999320,362,3.25282000,96501.62613700,0
816,1654373040000,29668.76000000,29672.90000000,29668.75000000,29672.89000000,5.04527000,1654373099999,149702.68867960,299,3.14492000,93315.40208080,0
817,1654373100000,29672.89000000,29673.37000000,29672.89000000,29673.36000000,1.85477000,1654373159999,55036.83285490,257,1.34060000,39779.75229130,0
818,1654373160000,29673.37000000,29698.64000000,29673.36000000,29693.20000000,18.16666000,1654373219999,539303.43106080,421,14.54287000,431695.10972140,0
819,1654373220000,29693.20000000,29693.20000000,29684.59000000,29684.59000000,3.25812000,1654373279999,96730.51239790,304,1.26590000,37581.45048190,0
820,1654373280000,29684.59000000,29689.39000000,29684.59000000,29689.38000000,10.86399000,1654373339999,322520.93583170,355,6.45453000,191609.67790160,0
821,1654373340000,29689.38000000,29689.39000000,29689.38000000,29689.38000000,5.44593000,1654373399999,161686.29134110,353,0.61177000,18163.07812030,0
822,1654373400000,29689.39000000,29690.10000000,29689.20000000,29690.09000000,7.87590000,1654373459999,233833.02709250,336,4.48016000,133013.67990970,0
823,1654373460000,29690.09000000,29690.10000000,29685.34000000,29685.35000000,5.03513000,1654373519999,149486.09798750,246,0.35287000,10475.67532400,0
824,1654373520000,29685.35000000,29685.37000000,29685.34000000,29685.37000000,7.16865000,1654373579999,212803.94323770,223,5.10197000,151453.80814710,0
825,1654373580000,29685.37000000,29685.37000000,29647.12000000,29647.12000000,20.46350000,1654373639999,607110.80685470,639,3.05598000,90648.35582170,0
826,1654373640000,29647.12000000,29647.13000000,29635.40000000,29635.40000000,6.75663000,1654373699999,200261.56129180,434,1.07325000,31810.48043590,0
827,1654373700000,29635.40000000,29650.45000000,29635.40000000,29650.45000000,12.42645000,1654373759999,368322.76585670,379,9.51744000,282077.68037970,0
828,1654373760000,29650.45000000,29669.93000000,29650.44000000,29669.93000000,9.84266000,1654373819999,291926.53388200,324,6.88281000,204133.82792560,0
829,1654373820000,29669.92000000,29690.08000000,29669.92000000,29690.07000000,6.81667000,1654373879999,202342.24341460,354,4.71008000,139803.53454270,0
830,1654373880000,29690.08000000,29705.10000000,29690.07000000,29705.10000000,14.32145000,1654373939999,425324.30917780,426,12.78968000,379836.58204730,0
831,1654373940000,29705.09000000,29710.38000000,29705.09000000,29707.39000000,8.37512000,1654373999999,248815.76412920,349,2.43086000,72213.68478410,0
832,1654374000000,29707.39000000,29708.17000000,29707.38000000,29708.16000000,4.16105000,1654374059999,123614.44571380,244,3.45759000,102716.44400620,0
833,1654374060000,29708.17000000,29715.56000000,29708.16000000,29711.37000000,11.20102000,1654374119999,332809.49030690,318,5.91834000,175839.86950670,0
834,1654374120000,29711.36000000,29711.37000000,29705.23000000,29705.24000000,3.80201000,1654374179999,112955.76677840,316,0.63553000,18880.98344120,0
835,1654374180000,29705.24000000,29705.24000000,29705.23000000,29705.24000000,4.47853000,1654374239999,133035.78496390,251,2.12520000,63129.57604800,0
836,1654374240000,29705.24000000,29705.24000000,29705.22000000,29705.23000000,2.67964000,1654374299999,79599.32770340,264,0.80292000,23850.93052100,0
837,1654374300000,29705.23000000,29709.56000000,29705.01000000,29709.56000000,7.47596000,1654374359999,222086.09299190,327,4.83251000,143557.38523370,0
838,1654374360000,29709.56000000,29731.61000000,29704.95000000,29729.98000000,64.68693000,1654374419999,1922239.57619330,800,45.17978000,1342552.45990250,0
839,1654374420000,29729.98000000,29731.61000000,29728.61000000,29730.72000000,4.89339000,1654374479999,145480.48335950,315,2.74586000,81633.27632450,0
840,1654374480000,29730.71000000,29730.72000000,29728.49000000,29728.50000000,3.96294000,1654374539999,117815.76432020,293,1.37051000,40744.62351290,0
841,1654374540000,29728.50000000,29728.50000000,29715.81000000,29715.82000000,11.73600000,1654374599999,348841.05626270,309,1.18388000,35191.11070160,0
842,1654374600000,29715.81000000,29724.94000000,29715.81000000,29720.13000000,11.71080000,1654374659999,348050.42449540,318,6.28477000,186770.11674810,0
843,1654374660000,29720.13000000,29734.60000000,29720.12000000,29734.60000000,6.47264000,1654374719999,192418.95913420,360,5.03296000,149620.44011960,0
844,1654374720000,29734.59000000,29735.29000000,29734.06000000,29735.29000000,15.54537000,1654374779999,462233.63314540,280,5.34242000,158853.65536440,0
845,1654374780000,29735.28000000,29736.70000000,29726.87000000,29726.88000000,31.35423000,1654374839999,932314.83723740,462,8.73188000,259626.89797790,0
846,1654374840000,29726.88000000,29735.00000000,29726.87000000,29735.00000000,9.09749000,1654374899999,270493.95647010,338,5.52673000,164321.31522250,0
847,1654374900000,29734.99000000,29736.00000000,29734.99000000,29735.99000000,31.64675000,1654374959999,941045.40697820,204,30.83639000,916948.63576180,0
848,1654374960000,29735.99000000,29736.00000000,29735.99000000,29736.00000000,0.93073000,1654375019999,27676.18228850,159,0.43158000,12833.46288000,0
849,1654375020000,29736.00000000,29736.00000000,29735.99000000,29735.99000000,4.99198000,1654375079999,148441.49451810,245,2.71579000,80756.73144000,0
850,1654375080000,29736.00000000,29736.00000000,29725.21000000,29725.22000000,6.58580000,1654375139999,195806.75495160,277,1.06342000,31619.54570400,0
851,1654375140000,29725.22000000,29733.03000000,29725.21000000,29733.03000000,7.39182000,1654375199999,219747.83897610,304,6.36940000,189352.49335130,0
852,1654375200000,29733.02000000,29733.03000000,29729.29000000,29729.29000000,6.94673000,1654375259999,206531.92583410,263,0.87475000,26006.72834170,0
853,1654375260000,29729.29000000,29732.23000000,29729.29000000,29732.22000000,4.93923000,1654375319999,146845.95958850,248,3.62058000,107640.06344640,0
854,1654375320000,29732.22000000,29732.23000000,29729.30000000,29729.31000000,2.45733000,1654375379999,73058.41673690,217,0.24058000,7152.66318390,0
855,1654375380000,29729.30000000,29729.31000000,29727.83000000,29727.84000000,3.59180000,1654375439999,106779.14379370,221,0.56779000,16879.34222700,0
856,1654375440000,29727.83000000,29732.58000000,29727.83000000,29732.58000000,2.76078000,1654375499999,82079.41941280,242,2.14317000,63716.65176970,0
857,1654375500000,29732.58000000,29733.28000000,29732.57000000,29733.28000000,2.87865000,1654375559999,85590.75954680,246,1.89398000,56313.68885190,0
858,1654375560000,29733.27000000,29733.28000000,29732.57000000,29732.58000000,3.01485000,1654375619999,89640.10428930,205,1.48546000,44166.73503680,0
859,1654375620000,29732.57000000,29732.58000000,29732.57000000,29732.58000000,0.81981000,1654375679999,24375.06190660,173,0.36949000,10985.89098420,0
860,1654375680000,29732.58000000,29732.58000000,29732.57000000,29732.57000000,3.04753000,1654375739999,90610.91689660,229,1.78445000,53056.30238100,0
861,1654375740000,29732.58000000,29732.58000000,29731.29000000,29731.29000000,2.74398000,1654375799999,81583.81704690,226,1.32821000,39489.65249460,0
862,1654375800000,29731.29000000,29731.30000000,29714.60000000,29717.89000000,8.29419000,1654375859999,246535.69141050,372,2.66798000,79303.78989480,0
863,1654375860000,29717.88000000,29717.89000000,29717.88000000,29717.88000000,2.82084000,1654375919999,83829.38796610,173,0.33469000,9946.28060410,0
864,1654375920000,29717.88000000,29717.89000000,29711.53000000,29715.36000000,14.12549000,1654375979999,419741.26305690,330,2.79988000,83192.79774110,0
865,1654375980000,29715.36000000,29715.38000000,29715.36000000,29715.37000000,5.41945000,1654376039999,161040.95153870,257,3.62220000,107635.01571270,0
866,1654376040000,29715.37000000,29735.39000000,29715.37000000,29735.38000000,16.00021000,1654376099999,475629.40458610,356,14.99469000,445740.89838120,0
867,1654376100000,29735.39000000,29735.49000000,29735.38000000,29735.46000000,14.01858000,1654376159999,416848.41042200,290,11.30119000,336045.63583710,0
868,1654376160000,29735.45000000,29735.46000000,29729.45000000,29735.19000000,14.49469000,1654376219999,430978.32065530,356,2.93057000,87127.48621610,0
869,1654376220000,29735.19000000,29736.00000000,29735.19000000,29735.99000000,5.37377000,1654376279999,159794.35773120,216,2.52158000,74981.68077450,0
870,1654376280000,29736.00000000,29747.75000000,29735.99000000,29747.75000000,63.97118000,1654376339999,1902326.83679270,420,62.67015000,1863637.97329520,0
871,1654376340000,29747.75000000,29750.00000000,29747.68000000,29749.77000000,8.32683000,1654376399999,247714.15058980,326,3.47746000,103448.38207110,0
872,1654376400000,29749.77000000,29759.92000000,29749.76000000,29754.55000000,14.14195000,1654376459999,420817.67304990,644,5.09416000,151576.10706600,0
873,1654376460000,29754.56000000,29763.42000000,29750.04000000,29763.42000000,12.57355000,1654376519999,374148.51581780,547,3.94292000,117333.67689700,0
